CustomerID,Customer Name,Phone Number,Website URL,Delivery Address Line 1,Delivery Address Line 2,Delivery Postal Code,City,StateProvinceCode,StateProvinceName,Sales Territory,Longitude,Latitude
930,"Shantanu Huq","(252) 555-0100","http://www.microsoft.com/ShantanuHuq/","Shop 27","1274 Lundin Street","90146","Cramerton","NC","North Carolina","Southeast",-81.0750757,35.2387504
160,"Tailspin Toys (Crary, ND)","(701) 555-0100","http://www.tailspintoys.com/Crary","Suite 181","522 Longo Lane","90248","Crary","ND","North Dakota","Plains",-98.6384434,48.0708347
848,"Alvin Bollinger","(270) 555-0100","http://www.microsoft.com/AlvinBollinger/","Suite 31","1091 KlanCisar Crescent","90623","Creelsboro","KY","Kentucky","Southeast",-85.1974583,36.8850648
462,"Wingtip Toys (Crossroads, NM)","(505) 555-0100","http://www.wingtiptoys.com/Crossroads","Unit 288","1925 Ankitham Road","90068","Crossroads","NM","New Mexico","Southwest",-103.3396737,33.5123245
101,"Tailspin Toys (Cundiyo, NM)","(505) 555-0100","http://www.tailspintoys.com/Cundiyo","Suite 117","1940 Shim Avenue","90515","Cundiyo","NM","New Mexico","Southwest",-105.8964091,35.9591922
991,"Valter Viiding","(216) 555-0100","http://www.microsoft.com/ValterViiding/","Suite 10","129 Jo Road","90005","Cuyahoga Heights","OH","Ohio","Great Lakes",-81.6573501,41.4353301
593,"Wingtip Toys (Cuyamungue, NM)","(505) 555-0100","http://www.wingtiptoys.com/Cuyamungue","Suite 51","1342 Gajula Boulevard","90540","Cuyamungue","NM","New Mexico","Southwest",-106.0041892,35.8697483
439,"Wingtip Toys (Cylon, WI)","(262) 555-0100","http://www.wingtiptoys.com/Cylon","Suite 36","1673 Pokorna Avenue","90266","Cylon","WI","Wisconsin","Great Lakes",-92.352969,45.1221865
894,"Gabriela Hernandes","(239) 555-0100","http://www.microsoft.com/GabrielaHernandes/","Suite 31","632 Sokk Lane","90114","Cypress Quarters","FL","Florida","Southeast",-80.8139491,27.2519902
445,"Wingtip Toys (Dacono, CO)","(303) 555-0100","http://www.wingtiptoys.com/Dacono","Shop 54","541 Shergill Street","90289","Dacono","CO","Colorado","Rocky Mountain",-104.9394216,40.0847062
113,"Tailspin Toys (Dahlia, NM)","(505) 555-0100","http://www.tailspintoys.com/Dahlia","Shop 52","1566 Holy Road","90264","Dahlia","NM","New Mexico","Southwest",-105.2769498,35.1214409
34,"Tailspin Toys (Dallardsville, TX)","(210) 555-0100","http://www.tailspintoys.com/Dallardsville","Unit 103","1734 Jovicevic Crescent","90041","Dallardsville","TX","Texas","Southwest",-94.6318698,30.6285363
903,"Bing Han","(228) 555-0100","http://www.microsoft.com/BingHan/","Unit 29","1170 Nguyen Avenue","90402","Darling","MS","Mississippi","Southeast",-90.2742605,34.3589978
1010,"Serdar ozCelik","(210) 555-0100","http://www.microsoft.com/","Unit 2","473 Mani Avenue","90481","Dawn","TX","Texas","Southwest",-102.1999199,34.9103368
842,"Biju Deb","(218) 555-0100","http://www.microsoft.com/BijuDeb/","Suite 20","1104 Podnieks Road","90241","Deer River","MN","Minnesota","Plains",-93.7927173,47.3330045
538,"Wingtip Toys (Deeson, MS)","(228) 555-0100","http://www.wingtiptoys.com/Deeson","Unit 247","391 Lanctot Lane","90338","Deeson","MS","Mississippi","Southeast",-90.8595487,34.0231639
515,"Wingtip Toys (Del Valle, TX)","(210) 555-0100","http://www.wingtiptoys.com/DelValle","Shop 21","1064 Vulpes Street","90612","Del Valle","TX","Texas","Southwest",-97.6547243,30.2107669
449,"Wingtip Toys (Delray, WV)","(304) 555-0100","http://www.wingtiptoys.com/Delray","Suite 120","1400 Kongpaisarn Street","90317","Delray","WV","West Virginia","Southeast",-78.6041789,39.1945484
816,"Harsha Huq","(314) 555-0100","http://www.microsoft.com/HarshaHuq/","Suite 13","868 Prikrylova Street","90051","Dennis Acres","MO","Missouri","Plains",-94.5055021,37.0467281
11,"Tailspin Toys (Devault, PA)","(215) 555-0100","http://www.tailspintoys.com/Devault","Unit 250","1432 Pullela Street","90185","Devault","PA","Pennsylvania","Mideast",-75.5351981,40.0745503
39,"Tailspin Toys (Diablock, KY)","(270) 555-0100","http://www.tailspintoys.com/Diablock","Shop 240","282 Barajas Street","90158","Diablock","KY","Kentucky","Southeast",-83.1721162,37.2284289
522,"Wingtip Toys (Dickerson, MD)","(240) 555-0100","http://www.wingtiptoys.com/Dickerson","Unit 116","1760 Gummadi Road","90783","Dickerson","MD","Maryland","Mideast",-77.424153,39.220104
599,"Wingtip Toys (Dickworsham, TX)","(210) 555-0100","http://www.wingtiptoys.com/Dickworsham","Unit 210","811 Benjaree Road","90704","Dickworsham","TX","Texas","Southwest",-98.1155976,33.7514907
1014,"Narendra Tickoo","(803) 555-0100","http://www.microsoft.com/","Shop 13","1608 Volkan Boulevard","90053","Dillon","SC","South Carolina","Southeast",-79.3711579,34.4165505
158,"Tailspin Toys (Donner, LA)","(225) 555-0100","http://www.tailspintoys.com/Donner","Suite 255","299 Gill Boulevard","90567","Donner","LA","Louisiana","Southeast",-90.9442629,29.6957647
1001,"Dinh Mai","(210) 555-0100","http://www.microsoft.com/","Suite 22","1787 Hele Avenue","90423","Dorchester","TX","Texas","Southwest",-96.6894367,33.5303861
1029,"Veronika Necesana","(218) 555-0100","http://www.microsoft.com/","Shop 10","767 Gopalgobinda Crescent","90090","Dover","MN","Minnesota","Plains",-92.139051,43.9735748
507,"Wingtip Toys (Downingtown, PA)","(215) 555-0100","http://www.wingtiptoys.com/Downingtown","Unit 25","1353 YÄ±lmaz Street","90133","Downingtown","PA","Pennsylvania","Mideast",-75.7032742,40.0064958
88,"Tailspin Toys (Dracut, MA)","(339) 555-0100","http://www.tailspintoys.com/Dracut","Shop 226","609 Sidhu Crescent","90519","Dracut","MA","Massachusetts[E]","New England",-71.3020052,42.6703687
812,"Celica Barajas","(270) 555-0100","http://www.microsoft.com/CelicaBarajas/","Suite 24","1997 Purins Lane","90002","Drakesboro","KY","Kentucky","Southeast",-87.0488847,37.2175425
933,"Joel Carrillo","(405) 555-0100","http://www.microsoft.com/JoelCarrillo/","Unit 18","227 Paruchuri Boulevard","90340","Drumright","OK","Oklahoma","Southwest",-96.6249124885,35.9923487006
856,"Satish Mittal","(215) 555-0100","http://www.microsoft.com/SatishMittal/","Shop 13","972 Vassiljev Street","90367","Dry Run","PA","Pennsylvania","Mideast",-77.7538812,40.1675853
901,"Adrian Andreasson","(217) 555-0100","http://www.microsoft.com/AdrianAndreasson/","Unit 21","837 Walker Road","90392","Du Quoin","IL","Illinois","Great Lakes",-89.2361935,38.0114393
24,"Tailspin Toys (Dundarrach, NC)","(252) 555-0100","http://www.tailspintoys.com/Dundarrach","Shop 181","818 Paulet Avenue","90758","Dundarrach","NC","North Carolina","Southeast",-79.155033,34.9293315
592,"Wingtip Toys (Dunkerton, IA)","(319) 555-0100","http://www.wingtiptoys.com/Dunkerton","Suite 226","30 Mitra Street","90141","Dunkerton","IA","Iowa","Plains",-92.1604569,42.5699858
863,"Jakub Lukes","(212) 555-0100","http://www.microsoft.com/JakubLukes/","Shop 9","1501 Tuntayakul Crescent","90219","Eagle Valley","NY","New York","Mideast",-74.226814,41.1548173
60,"Tailspin Toys (East Dailey, WV)","(304) 555-0100","http://www.tailspintoys.com/EastDailey","Unit 188","838 Lucescu Street","90548","East Dailey","WV","West Virginia","Southeast",-79.8909006,38.7803866
17,"Tailspin Toys (East Fultonham, OH)","(216) 555-0100","http://www.tailspintoys.com/EastFultonham","Unit 278","224 Hinojosa Road","90416","East Fultonham","OH","Ohio","Great Lakes",-82.1220868,39.8500679
499,"Wingtip Toys (East Fultonham, OH)","(216) 555-0100","http://www.wingtiptoys.com/EastFultonham","Shop 20","1046 Saucier Road","90032","East Fultonham","OH","Ohio","Great Lakes",-82.1220868,39.8500679
530,"Wingtip Toys (East Mountain, TX)","(210) 555-0100","http://www.wingtiptoys.com/EastMountain","Unit 249","1636 Monty Road","90353","East Mountain","TX","Texas","Southwest",-94.8554918,32.593754
128,"Tailspin Toys (East Portal, CO)","(303) 555-0100","http://www.tailspintoys.com/EastPortal","Shop 92","999 Kasesalu Road","90432","East Portal","CO","Colorado","Rocky Mountain",-105.6444469,39.9033204
170,"Tailspin Toys (Eastchester, NY)","(212) 555-0100","http://www.tailspintoys.com/Eastchester","Unit 109","1568 Srisati Boulevard","90031","Eastchester","NY","New York","Mideast",-73.8281895,40.8884329
154,"Tailspin Toys (Eden Valley, MN)","(218) 555-0100","http://www.tailspintoys.com/EdenValley","Unit 248","226 Auzina Lane","90367","Eden Valley","MN","Minnesota","Plains",-94.5461074,45.3260745
59,"Tailspin Toys (Edgartown, MA)","(339) 555-0100","http://www.tailspintoys.com/Edgartown","Suite 157","659 Hybl Boulevard","90684","Edgartown","MA","Massachusetts[E]","New England",-70.5133599,41.3890052
959,"Dhaatri Chavva","(207) 555-0100","http://www.microsoft.com/DhaatriChavva/","Suite 4","438 Desforges Road","90686","Edgecomb","ME","Maine","New England",-69.630602,43.9584129
411,"Wingtip Toys (Edmund, WI)","(262) 555-0100","http://www.wingtiptoys.com/Edmund","Suite 96","910 Hrdlickova Crescent","90777","Edmund","WI","Wisconsin","Great Lakes",-90.264568,42.9674944
36,"Tailspin Toys (Ekron, KY)","(270) 555-0100","http://www.tailspintoys.com/Ekron","Shop 2","155 Goransson Lane","90603","Ekron","KY","Kentucky","Southeast",-86.1794145,37.9292349
805,"Ratan Poddar","(907) 555-0100","http://www.microsoft.com/RatanPoddar/","Shop 16","1071 Goransson Crescent","90457","Ekwok","AK","Alaska","Far West",-157.4752778,59.3497222
98,"Tailspin Toys (El Centro, CA)","(209) 555-0100","http://www.tailspintoys.com/ElCentro","Unit 30","1437 Ahmadian Avenue","90573","El Centro","CA","California","Far West",-115.5630514,32.792
990,"Andris Saulitis","(210) 555-0100","http://www.microsoft.com/AndrisSaulitis/","Unit 28","370 Rallapalli Street","90073","El Refugio","TX","Texas","Southwest",-98.755859,26.340345
829,"Jack Walker","(316) 555-0100","http://www.microsoft.com/JackWalker/","Shop 3","1188 Krastins Avenue","90032","Elbing","KS","Kansas","Plains",-97.1278103,38.0527925
867,"Jasna Cerkez","(304) 555-0100","http://www.microsoft.com/JasnaCerkez/","Unit 11","1004 Mukherjee Street","90174","Elk Garden","WV","West Virginia","Southeast",-79.154201,39.3834313
815,"Libuse Valentova","(270) 555-0100","http://www.microsoft.com/LibuseValentova/","Unit 22","1354 Szolosy Crescent","90100","Elkatawa","KY","Kentucky","Southeast",-83.4268483,37.5570338
1059,"Jibek Juniskyzy","(217) 555-0100","http://www.microsoft.com/","Shop 23","80 Hudson Boulevard","90073","Ellisville","IL","Illinois","Great Lakes",-90.3051249,40.6267064
121,"Tailspin Toys (Elrosa, MN)","(218) 555-0100","http://www.tailspintoys.com/Elrosa","Shop 251","835 Bach Crescent","90079","Elrosa","MN","Minnesota","Plains",-94.9472391,45.5627429
487,"Wingtip Toys (Elverson, PA)","(215) 555-0100","http://www.wingtiptoys.com/Elverson","Unit 288","732 Nakhtare Boulevard","90147","Elverson","PA","Pennsylvania","Mideast",-75.8327088,40.1567641
928,"Arijit Bhuiyan","(212) 555-0100","http://www.microsoft.com/ArijitBhuiyan/","Shop 15","1758 Naicker Boulevard","90186","Esopus","NY","New York","Mideast",-73.9651379,41.8278707
29,"Tailspin Toys (Eulaton, AL)","(205) 555-0100","http://www.tailspintoys.com/Eulaton","Shop 16","1606 Ahmadian Road","90571","Eulaton","AL","Alabama","Southeast",-85.9124671,33.6456587
962,"Bhagavati Vinjamuri","(319) 555-0100","http://www.microsoft.com/BhagavatiVinjamuri/","Suite 22","1774 Bohuslav Boulevard","90629","Ewart","IA","Iowa","Plains",-92.6104663,41.641109
860,"Marcela Lucescu","(231) 555-0100","http://www.microsoft.com/MarcelaLucescu/","Unit 5","201 Glissen Lane","90538","Ewen","MI","Michigan","Great Lakes",-89.2812556,46.535222
61,"Tailspin Toys (Fairfield Glade, TN)","(423) 555-0100","http://www.tailspintoys.com/FairfieldGlade","Shop 233","1695 Hudecova Avenue","90050","Fairfield Glade","TN","Tennessee","Southeast",-84.8863395,36.0003475
493,"Wingtip Toys (Federalsburg, MD)","(240) 555-0100","http://www.wingtiptoys.com/Federalsburg","Suite 249","981 Cattaneo Road","90373","Federalsburg","MD","Maryland","Mideast",-75.7721551,38.6942809
536,"Wingtip Toys (Ferney, SD)","(605) 555-0100","http://www.wingtiptoys.com/Ferney","Shop 270","289 Ahmadi Crescent","90461","Ferney","SD","South Dakota","Plains",-98.0978733,45.3305156
102,"Tailspin Toys (Fieldbrook, CA)","(209) 555-0100","http://www.tailspintoys.com/Fieldbrook","Suite 287","1455 Grgic Crescent","90205","Fieldbrook","CA","California","Far West",-124.0356196,40.9656826
147,"Tailspin Toys (Fishtail, MT)","(406) 555-0100","http://www.tailspintoys.com/Fishtail","Unit 49","469 Patel Avenue","90432","Fishtail","MT","Montana","Rocky Mountain",-109.5043343,45.4535539
952,"Chuan Wattanasin","(217) 555-0100","http://www.microsoft.com/ChuanWattanasin/","Suite 8","1774 Yadav Crescent","90097","Flanagan","IL","Illinois","Great Lakes",-88.8611818,40.8780891
570,"Wingtip Toys (Flomaton, AL)","(205) 555-0100","http://www.wingtiptoys.com/Flomaton","Suite 168","145 Weitzer Boulevard","90134","Flomaton","AL","Alabama","Southeast",-87.2608071,31.000182
1042,"Nguyen Banh","(239) 555-0100","http://www.microsoft.com/","Unit 7","1885 William Boulevard","90744","Florahome","FL","Florida","Southeast",-81.8834269,29.7327446
473,"Wingtip Toys (Floriston, CA)","(209) 555-0100","http://www.wingtiptoys.com/Floriston","Suite 203","229 Cao Lane","90298","Floriston","CA","California","Far West",-120.021308,39.3946303
890,"Olya Izmaylov","(210) 555-0100","http://www.microsoft.com/OlyaIzmaylov/","Suite 4","1129 Hulsegge Boulevard","90659","Flowella","TX","Texas","Southwest",-98.0644475,27.2164329
923,"Tai Bach","(219) 555-0100","http://www.microsoft.com/TaiBach/","Suite 14","1831 Vulpes Crescent","90429","Fortville","IN","Indiana","Great Lakes",-85.8480354,39.9322625
126,"Tailspin Toys (Francis Mills, NJ)","(201) 555-0100","http://www.tailspintoys.com/FrancisMills","Shop 167","772 Naicker Road","90743","Francis Mills","NJ","New Jersey","Mideast",-74.3973717,40.1348354
7,"Tailspin Toys (Frankewing, TN)","(423) 555-0100","http://www.tailspintoys.com/Frankewing","Shop 27","904 Kellnerova Street","90761","Frankewing","TN","Tennessee","Southeast",-86.8511135,35.19258
520,"Wingtip Toys (Frenchburg, KY)","(270) 555-0100","http://www.wingtiptoys.com/Frenchburg","Suite 169","1392 Tuntayakul Lane","90218","Frenchburg","KY","Kentucky","Southeast",-83.6257452,37.950916
140,"Tailspin Toys (Furley, KS)","(316) 555-0100","http://www.tailspintoys.com/Furley","Suite 199","1096 Poursokh Crescent","90416","Furley","KS","Kansas","Plains",-97.2128162,37.8791795
1019,"Dhanishta Pullela","(304) 555-0100","http://www.microsoft.com/","Suite 6","304 Olly Lane","90267","Gallipolis Ferry","WV","West Virginia","Southeast",-82.1987576,38.7706371
68,"Tailspin Toys (Gardere, LA)","(225) 555-0100","http://www.tailspintoys.com/Gardere","Unit 72","1195 Rozitis Road","90136","Gardere","LA","Louisiana","Southeast",-91.1401055,30.3457487
837,"Anil Sarkar","(215) 555-0100","http://www.microsoft.com/AnilSarkar/","Shop 3","747 Mihajlovik Boulevard","90659","Gardners","PA","Pennsylvania","Mideast",-77.2069266,40.0056483
436,"Wingtip Toys (Gargatha, VA)","(276) 555-0100","http://www.wingtiptoys.com/Gargatha","Shop 233","1362 Gajula Road","90752","Gargatha","VA","Virginia","Southeast",-75.5979836,37.8001273
886,"Debbie Molina","(270) 555-0100","http://www.microsoft.com/DebbieMolina/","Suite 28","508 De Avenue","90703","Garlin","KY","Kentucky","Southeast",-85.2521825,37.1139534
5,"Tailspin Toys (Gasport, NY)","(212) 555-0100","http://www.tailspintoys.com/Gasport","Unit 176","1674 Skujins Boulevard","90261","Gasport","NY","New York","Mideast",-78.5761394,43.1992244
859,"Shah Alizadeh","(304) 555-0100","http://www.microsoft.com/ShahAlizadeh/","Shop 4","551 Linna Street","90553","Gassaway","WV","West Virginia","Southeast",-80.7748218,38.6731544
514,"Wingtip Toys (Gilford, NH)","(603) 555-0100","http://www.wingtiptoys.com/Gilford","Unit 20","231 Kaulina Street","90418","Gilford","NH","New Hampshire","New England",-71.4067385,43.5475771
477,"Wingtip Toys (Glancy, MS)","(228) 555-0100","http://www.wingtiptoys.com/Glancy","Shop 232","856 Sarkar Street","90294","Glancy","MS","Mississippi","Southeast",-90.4964839,31.8184955
107,"Tailspin Toys (Glen Avon, CA)","(209) 555-0100","http://www.tailspintoys.com/GlenAvon","Unit 32","917 Morgan Boulevard","90782","Glen Avon","CA","California","Far West",-117.4847714,34.0116799
162,"Tailspin Toys (Glen Park, NY)","(212) 555-0100","http://www.tailspintoys.com/GlenPark","Unit 69","1219 Van Groesen Avenue","90026","Glen Park","NY","New York","Mideast",-75.9663138,44.0011701
464,"Wingtip Toys (Glen Ullin, ND)","(701) 555-0100","http://www.wingtiptoys.com/GlenUllin","Unit 91","710 Barbosa Lane","90380","Glen Ullin","ND","North Dakota","Plains",-101.829877,46.8150051
832,"Aakriti Byrraju","(216) 555-0100","http://www.microsoft.com/AakritiByrraju/","Suite 24","1345 Jun Avenue","90607","Glenwillow","OH","Ohio","Great Lakes",-81.4695602,41.3617214
18,"Tailspin Toys (Goffstown, NH)","(603) 555-0100","http://www.tailspintoys.com/Goffstown","Unit 166","1822 Gruber Lane","90321","Goffstown","NH","New Hampshire","New England",-71.600349,43.0203609
910,"Elina Kaleja","(225) 555-0100","http://www.microsoft.com/ElinaKaleja/","Unit 18","469 Valbe Road","90395","Golden Meadow","LA","Louisiana","Southeast",-90.2600787,29.3791112
935,"Daevasree Samavedam","(201) 555-0100","http://www.microsoft.com/DaevasreeSamavedam/","Suite 25","1690 Poddar Avenue","90503","Golf View","NJ","New Jersey","Mideast",-75.4693628,39.7006692
71,"Tailspin Toys (Good Hart, MI)","(231) 555-0100","http://www.tailspintoys.com/GoodHart","Shop 80","2001 Rajanala Road","90466","Good Hart","MI","Michigan","Great Lakes",-85.113118,45.5672308
576,"Wingtip Toys (Goodings Grove, IL)","(217) 555-0100","http://www.wingtiptoys.com/GoodingsGrove","Shop 156","1428 Mercier Avenue","90512","Goodings Grove","IL","Illinois","Great Lakes",-87.9308893,41.6291984
510,"Wingtip Toys (Grabill, IN)","(219) 555-0100","http://www.wingtiptoys.com/Grabill","Suite 187","1015 Chowdary Boulevard","90032","Grabill","IN","Indiana","Great Lakes",-84.9669112,41.2108829
983,"Sabine Alksne","(479) 555-0100","http://www.microsoft.com/SabineAlksne/","Unit 27","767 Jun Avenue","90618","Grannis","AR","Arkansas","Southeast",-94.3349306,34.2406665
985,"Roko Ilic","(262) 555-0100","http://www.microsoft.com/RokoIlic/","Unit 17","1653 Huq Crescent","90658","Grantsburg","WI","Wisconsin","Great Lakes",-92.6827041,45.7763419
1046,"Christian Couet","(212) 555-0100","http://www.microsoft.com/","Unit 29","315 Caterina Lane","90370","Great Neck","NY","New York","Mideast",-73.7284647,40.8006567
62,"Tailspin Toys (Great Neck Estates, NY)","(212) 555-0100","http://www.tailspintoys.com/GreatNeckEstates","Shop 263","551 Enestam Crescent","90240","Great Neck Estates","NY","New York","Mideast",-73.7367983,40.7870459
839,"Juan Morse","(423) 555-0100","http://www.microsoft.com/JuanMorse/","Suite 13","51 Nechita Crescent","90523","Greenback","TN","Tennessee","Southeast",-84.1721357,35.6611904
1009,"Bhagavateeprasaad Malladi","(479) 555-0100","http://www.microsoft.com/","Shop 18","1386 Elnaz Avenue","90471","Greenfield","AR","Arkansas","Southeast",-90.712611999999993,35.6323013
919,"Kertu Sokk","(212) 555-0100","http://www.microsoft.com/KertuSokk/","Shop 11","965 Horackova Lane","90718","Greig","NY","New York","Mideast",-75.3546233,43.681458
900,"Lilli Sokk","(229) 555-0100","http://www.microsoft.com/LilliSokk/","Suite 24","793 Thai Boulevard","90357","Gresston","GA","Georgia","Southeast",-83.2523765,32.286281
1018,"Nils Kaulins","(406) 555-0100","http://www.microsoft.com/","Unit 13","432 Ebru Road","90545","Greycliff","MT","Montana","Rocky Mountain",-109.7846289,45.7632707
888,"Jai Lamble","(479) 555-0100","http://www.microsoft.com/JaiLamble/","Suite 3","1957 Pena Lane","90749","Grider","AR","Arkansas","Southeast",-89.9806435,35.6386903
529,"Wingtip Toys (Griswoldville, GA)","(229) 555-0100","http://www.wingtiptoys.com/Griswoldville","Suite 270","1281 Kalejs Crescent","90110","Griswoldville","GA","Georgia","Southeast",-83.4887852,32.8706936
99,"Tailspin Toys (Guin, AL)","(205) 555-0100","http://www.tailspintoys.com/Guin","Unit 92","1742 Bender Boulevard","90779","Guin","AL","Alabama","Southeast",-87.9147494,33.9656594
55,"Tailspin Toys (Gum Branch, GA)","(229) 555-0100","http://www.tailspintoys.com/GumBranch","Suite 220","1500 Utjesenovic Lane","90559","Gum Branch","GA","Georgia","Southeast",-81.7267801,31.8582642
984,"Kamala Nishad","(201) 555-0100","http://www.microsoft.com/KamalaNishad/","Suite 5","1233 Jantunen Street","90003","Haddon Heights","NJ","New Jersey","Mideast",-75.0646165,39.8773356
77,"Tailspin Toys (Hahira, GA)","(229) 555-0100","http://www.tailspintoys.com/Hahira","Unit 176","1675 Ribeiro Street","90706","Hahira","GA","Georgia","Southeast",-83.3726575,30.9913064
849,"Sabine Zalite","(210) 555-0100","http://www.microsoft.com/SabineZalite/","Shop 11","1924 Shim Avenue","90404","Haltom City","TX","Texas","Southwest",-97.2691817,32.7995738
50,"Tailspin Toys (Hambleton, WV)","(304) 555-0100","http://www.tailspintoys.com/Hambleton","Unit 257","1715 Samaniego Street","90087","Hambleton","WV","West Virginia","Southeast",-79.6453386,39.0820511
967,"Meera Patel","(217) 555-0100","http://www.microsoft.com/MeeraPatel/","Shop 9","1034 Kellnerova Boulevard","90737","Hanaford","IL","Illinois","Great Lakes",-88.835635,37.9579449
1013,"Annette  Hetu","(405) 555-0100","http://www.microsoft.com/","Unit 30","1595 Anima Avenue","90069","Hanna","OK","Oklahoma","Southwest",-95.9140580885,35.2090451006
124,"Tailspin Toys (Hanoverton, OH)","(216) 555-0100","http://www.tailspintoys.com/Hanoverton","Suite 157","1419 Hadrabova Avenue","90770","Hanoverton","OH","Ohio","Great Lakes",-80.937032,40.7511704
908,"Sumati Bhat","(206) 555-0100","http://www.microsoft.com/SumatiBhat/","Shop 13","885 Das Street","90789","Harbour Pointe","WA","Washington","Far West",-122.3051342,47.8856515
139,"Tailspin Toys (Hardeeville, SC)","(803) 555-0100","http://www.tailspintoys.com/Hardeeville","Shop 31","478 KlanCisar Lane","90005","Hardeeville","SC","South Carolina","Southeast",-81.0806665,32.2871413
516,"Wingtip Toys (Harkers Island, NC)","(252) 555-0100","http://www.wingtiptoys.com/HarkersIsland","Shop 216","726 Matos Lane","90175","Harkers Island","NC","North Carolina","Southeast",-76.5593693,34.6951628
944,"Ida Celma","(319) 555-0100","http://www.microsoft.com/IdaCelma/","Suite 28","893 Habibi Lane","90577","Hawarden","IA","Iowa","Plains",-96.4853085,42.9958216
597,"Wingtip Toys (Haycock, AK)","(907) 555-0100","http://www.wingtiptoys.com/Haycock","Suite 183","796 Zvaigzne Boulevard","90603","Haycock","AK","Alaska","Far West",-161.1655556,65.2097222
459,"Wingtip Toys (Haydenville, OH)","(216) 555-0100","http://www.wingtiptoys.com/Haydenville","Shop 69","801 Dzene Street","90519","Haydenville","OH","Ohio","Great Lakes",-82.3282074,39.482013
182,"Tailspin Toys (Hayes Center, NE)","(308) 555-0100","http://www.tailspintoys.com/HayesCenter","Shop 190","1059 Kamasamudram Avenue","90352","Hayes Center","NE","Nebraska","Plains",-101.0196016,40.5108385
424,"Wingtip Toys (Heartwell, NE)","(308) 555-0100","http://www.wingtiptoys.com/Heartwell","Unit 77","1910 Stavinohova Crescent","90298","Heartwell","NE","Nebraska","Plains",-98.787853,40.5705702
26,"Tailspin Toys (Hedrick, IA)","(319) 555-0100","http://www.tailspintoys.com/Hedrick","Shop 119","1022 Folliero Street","90331","Hedrick","IA","Iowa","Plains",-92.3087945,41.1725134
181,"Tailspin Toys (Heilwood, PA)","(215) 555-0100","http://www.tailspintoys.com/Heilwood","Suite 25","1846 Hudecova Crescent","90300","Heilwood","PA","Pennsylvania","Mideast",-78.915029,40.6209007
553,"Wingtip Toys (Helotes, TX)","(210) 555-0100","http://www.wingtiptoys.com/Helotes","Unit 237","1534 Milano Lane","90119","Helotes","TX","Texas","Southwest",-98.6897451,29.5780056
420,"Wingtip Toys (Herlong, CA)","(209) 555-0100","http://www.wingtiptoys.com/Herlong","Suite 127","1386 Lucescu Lane","90358","Herlong","CA","California","Far West",-120.1346519,40.1435142
421,"Wingtip Toys (Highland Home, AL)","(205) 555-0100","http://www.wingtiptoys.com/HighlandHome","Unit 17","1985 Flamand Lane","90035","Highland Home","AL","Alabama","Southeast",-86.3138546,31.9534835
924,"Eva Schulteisz","(252) 555-0100","http://www.microsoft.com/EvaSchulteisz/","Shop 11","1783 Escobar Crescent","90609","Hightsville","NC","North Carolina","Southeast",-77.9316542,34.2696139
179,"Tailspin Toys (Hiteman, IA)","(319) 555-0100","http://www.tailspintoys.com/Hiteman","Unit 138","284 Paulet Street","90212","Hiteman","IA","Iowa","Plains",-92.8921428,41.0588945
64,"Tailspin Toys (Hodgdon, ME)","(207) 555-0100","http://www.tailspintoys.com/Hodgdon","Shop 133","967 Alizadeh Boulevard","90673","Hodgdon","ME","Maine","New England",-67.8666846,46.0539429
1003,"Hue Ton","(252) 555-0100","http://www.microsoft.com/","Unit 17","1634 Eugen Lane","90337","Holden Beach","NC","North Carolina","Southeast",-78.3038892,33.9135061
554,"Wingtip Toys (Hollandsburg, IN)","(219) 555-0100","http://www.wingtiptoys.com/Hollandsburg","Unit 234","1014 Shuler Avenue","90683","Hollandsburg","IN","Indiana","Great Lakes",-87.0722345,39.760321
156,"Tailspin Toys (Hollywood Park, TX)","(210) 555-0100","http://www.tailspintoys.com/HollywoodPark","Unit 178","1948 Podnieks Road","90405","Hollywood Park","TX","Texas","Southwest",-98.48724,29.6005047
442,"Wingtip Toys (Homer City, PA)","(215) 555-0100","http://www.wingtiptoys.com/HomerCity","Suite 149","1993 TunC Street","90713","Homer City","PA","Pennsylvania","Mideast",-79.1622566,40.5434007
196,"Tailspin Toys (Howells, NE)","(308) 555-0100","http://www.tailspintoys.com/Howells","Unit 241","6 Nandamuri Road","90444","Howells","NE","Nebraska","Plains",-97.0028133,41.7250059
855,"Anna Mazzanti","(314) 555-0100","http://www.microsoft.com/AnnaMazzanti/","Shop 31","1552 Johansson Lane","90446","Humansville","MO","Missouri","Plains",-93.5779815,37.7944806
551,"Wingtip Toys (Huntingburg, IN)","(219) 555-0100","http://www.wingtiptoys.com/Huntingburg","Unit 7","833 Pasek Boulevard","90434","Huntingburg","IN","Indiana","Great Lakes",-86.9549972,38.2989422
950,"Emily Whittle","(231) 555-0100","http://www.microsoft.com/EmilyWhittle/","Unit 6","1108 Enestam Crescent","90330","Huntington Woods","MI","Michigan","Great Lakes",-83.1668713,42.4805913
591,"Wingtip Toys (Idaho City, ID)","(208) 555-0100","http://www.wingtiptoys.com/IdahoCity","Shop 259","1817 Abola Lane","90426","Idaho City","ID","Idaho","Rocky Mountain",-115.8345537,43.8285046
52,"Tailspin Toys (Idria, CA)","(209) 555-0100","http://www.tailspintoys.com/Idria","Shop 99","1189 Malakar Road","90556","Idria","CA","California","Far West",-120.6743379,36.4169007
